window,year,field,label,n,valid_n,missing_n,included_n,share,sentinel_present_n,known_n,known_positive_n,known_share
jan_aug,2022,task_language,gu,3,69,0,69,0.043478260869565216,2,67,3,0.04477611940298507
jan_aug,2022,task_language,ha,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,haw,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,he,2,69,0,69,0.028985507246376812,2,67,2,0.029850746268656716
jan_aug,2022,task_language,hi,5,69,0,69,0.07246376811594203,2,67,4,0.05970149253731343
jan_aug,2022,task_language,hil,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,hmn,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,hne,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,hoj,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,hr,2,69,0,69,0.028985507246376812,2,67,2,0.029850746268656716
jan_aug,2022,task_language,hsb,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,ht,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,hu,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,hy,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,iba,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,id,3,69,0,69,0.043478260869565216,2,67,3,0.04477611940298507
jan_aug,2022,task_language,ida,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,ig,2,69,0,69,0.028985507246376812,2,67,2,0.029850746268656716
jan_aug,2022,task_language,igb,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,ilo,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,is,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,it,5,69,0,69,0.07246376811594203,2,67,5,0.07462686567164178
jan_aug,2022,task_language,ja,5,69,0,69,0.07246376811594203,2,67,5,0.07462686567164178
jan_aug,2022,task_language,jax,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,jbo,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,jv,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,ka,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,kaa,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,kam,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,kea,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,kgv,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,khg,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,ki,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,kk,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,km,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,kn,4,69,0,69,0.057971014492753624,2,67,3,0.04477611940298507
jan_aug,2022,task_language,ko,4,69,0,69,0.057971014492753624,2,67,4,0.05970149253731343
jan_aug,2022,task_language,koi,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,kok,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,kpv,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,kri,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,ksh,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,ku,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,ky,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,la,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,lb,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,lg,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,liv,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,ljp,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,ln,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,lo,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,lt,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,luo,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,lus,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,lv,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,lzh,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,mad,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,mag,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,mai,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,mak,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,mg,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,mi,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,min,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,mk,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,ml,3,69,0,69,0.043478260869565216,2,67,3,0.04477611940298507
jan_aug,2022,task_language,mn,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,mni,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,mr,4,69,0,69,0.057971014492753624,2,67,4,0.05970149253731343
jan_aug,2022,task_language,ms,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,mt,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,mui,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,multilingual_unspecified,2,69,0,69,0.028985507246376812,2,67,0,0.0
jan_aug,2022,task_language,mup,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,mwr,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,my,2,69,0,69,0.028985507246376812,2,67,2,0.029850746268656716
jan_aug,2022,task_language,nan,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,nb,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,nds,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,ne,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,nij,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,nl,3,69,0,69,0.043478260869565216,2,67,3,0.04477611940298507
jan_aug,2022,task_language,nn,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,no,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,nod,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,not_applicable,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,nso,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,ny,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,nyf,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,oc,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,om,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,or,2,69,0,69,0.028985507246376812,2,67,2,0.029850746268656716
jan_aug,2022,task_language,pa,3,69,0,69,0.043478260869565216,2,67,3,0.04477611940298507
jan_aug,2022,task_language,pap,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,pcm,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,pfl,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,pi,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,pl,4,69,0,69,0.057971014492753624,2,67,3,0.04477611940298507
jan_aug,2022,task_language,pms,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,ps,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,pt,3,69,0,69,0.043478260869565216,2,67,3,0.04477611940298507
jan_aug,2022,task_language,qu,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,raj,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,rkt,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,rm,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,rn,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,ro,2,69,0,69,0.028985507246376812,2,67,2,0.029850746268656716
jan_aug,2022,task_language,ru,5,69,0,69,0.07246376811594203,2,67,4,0.05970149253731343
jan_aug,2022,task_language,rw,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,sa,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,sas,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,sat,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,sd,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,sgc,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,si,2,69,0,69,0.028985507246376812,2,67,2,0.029850746268656716
jan_aug,2022,task_language,sk,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,sl,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,sm,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,sn,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,so,2,69,0,69,0.028985507246376812,2,67,2,0.029850746268656716
jan_aug,2022,task_language,sq,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,sr,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,sso,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,st,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,stq,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,su,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,sv,4,69,0,69,0.057971014492753624,2,67,3,0.04477611940298507
jan_aug,2022,task_language,sw,3,69,0,69,0.043478260869565216,2,67,2,0.029850746268656716
jan_aug,2022,task_language,syl,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,ta,4,69,0,69,0.057971014492753624,2,67,4,0.05970149253731343
jan_aug,2022,task_language,te,4,69,0,69,0.057971014492753624,2,67,4,0.05970149253731343
jan_aug,2022,task_language,teo,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,tg,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,th,3,69,0,69,0.043478260869565216,2,67,3,0.04477611940298507
jan_aug,2022,task_language,ti,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,tk,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,tl,2,69,0,69,0.028985507246376812,2,67,2,0.029850746268656716
jan_aug,2022,task_language,tn,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,to,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,tpi,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,tr,3,69,0,69,0.043478260869565216,2,67,3,0.04477611940298507
jan_aug,2022,task_language,ts,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,tt,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,tts,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,tw,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,ty,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,tzm,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,ug,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,uk,2,69,0,69,0.028985507246376812,2,67,2,0.029850746268656716
jan_aug,2022,task_language,umb,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,unclear,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,ur,3,69,0,69,0.043478260869565216,2,67,3,0.04477611940298507
jan_aug,2022,task_language,uz,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,vi,3,69,0,69,0.043478260869565216,2,67,3,0.04477611940298507
jan_aug,2022,task_language,vro,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,wad,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,wo,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,wuu,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,xh,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,yi,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,yo,2,69,0,69,0.028985507246376812,2,67,2,0.029850746268656716
jan_aug,2022,task_language,yue,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2022,task_language,za,1,69,0,69,0.014492753623188406,2,67,1,0.014925373134328358
jan_aug,2022,task_language,zh,8,69,0,69,0.11594202898550725,2,67,7,0.1044776119402985
jan_aug,2022,task_language,zu,0,69,0,69,0.0,2,67,0,0.0
jan_aug,2023,target_system,agent_or_tool_system,23,376,0,376,0.061170212765957445,0,376,23,0.061170212765957445
jan_aug,2023,target_system,answering_model,357,376,0,376,0.949468085106383,0,376,357,0.949468085106383
jan_aug,2023,target_system,embodied_system,4,376,0,376,0.010638297872340425,0,376,4,0.010638297872340425
jan_aug,2023,evaluation_domain,cybersecurity,9,376,0,376,0.023936170212765957,0,376,9,0.023936170212765957
jan_aug,2023,evaluation_domain,education,9,376,0,376,0.023936170212765957,0,376,9,0.023936170212765957
jan_aug,2023,evaluation_domain,engineering,19,376,0,376,0.05053191489361702,0,376,19,0.05053191489361702
jan_aug,2023,evaluation_domain,finance_and_business,23,376,0,376,0.061170212765957445,0,376,23,0.061170212765957445
jan_aug,2023,evaluation_domain,general_or_cross_domain,168,376,0,376,0.44680851063829785,0,376,168,0.44680851063829785
jan_aug,2023,evaluation_domain,healthcare_biomedicine,28,376,0,376,0.07446808510638298,0,376,28,0.07446808510638298
jan_aug,2023,evaluation_domain,language_and_communication,123,376,0,376,0.3271276595744681,0,376,123,0.3271276595744681
jan_aug,2023,evaluation_domain,law_and_public_policy,12,376,0,376,0.031914893617021274,0,376,12,0.031914893617021274
jan_aug,2023,evaluation_domain,mathematics_and_formal_reasoning,54,376,0,376,0.14361702127659576,0,376,54,0.14361702127659576
jan_aug,2023,evaluation_domain,natural_sciences,29,376,0,376,0.07712765957446809,0,376,29,0.07712765957446809
jan_aug,2023,evaluation_domain,other,7,376,0,376,0.018617021276595744,0,376,7,0.018617021276595744
jan_aug,2023,evaluation_domain,social_sciences_and_humanities,53,376,0,376,0.14095744680851063,0,376,53,0.14095744680851063
jan_aug,2023,evaluation_domain,software_and_coding,70,376,0,376,0.18617021276595744,0,376,70,0.18617021276595744
jan_aug,2023,evaluation_setup,fixed_items,362,376,0,376,0.9627659574468085,0,376,362,0.9627659574468085
jan_aug,2023,evaluation_setup,interactive_loop,31,376,0,376,0.08244680851063829,0,376,31,0.08244680851063829
jan_aug,2023,evaluation_setup,runtime_generated_items,17,376,0,376,0.04521276595744681,0,376,17,0.04521276595744681
jan_aug,2023,modality,audio,5,376,0,376,0.013297872340425532,0,376,5,0.013297872340425532
jan_aug,2023,modality,code,60,376,0,376,0.1595744680851064,0,376,60,0.1595744680851064
jan_aug,2023,modality,image,53,376,0,376,0.14095744680851063,0,376,53,0.14095744680851063
jan_aug,2023,modality,structured_data,33,376,0,376,0.08776595744680851,0,376,33,0.08776595744680851
jan_aug,2023,modality,text,365,376,0,376,0.9707446808510638,0,376,365,0.9707446808510638
jan_aug,2023,modality,video,5,376,0,376,0.013297872340425532,0,376,5,0.013297872340425532
jan_aug,2023,material_origin,generative_model,107,376,0,376,0.2845744680851064,0,376,107,0.2845744680851064
jan_aug,2023,material_origin,human_or_real_world,332,376,0,376,0.8829787234042553,0,376,332,0.8829787234042553
jan_aug,2023,material_origin,not_reported,0,376,0,376,0.0,0,376,0,0.0
jan_aug,2023,material_origin,program_or_simulation,94,376,0,376,0.25,0,376,94,0.25
jan_aug,2023,material_origin,unclear,0,376,0,376,0.0,0,376,0,0.0
jan_aug,2023,scoring_source,execution_or_environment,60,376,0,376,0.1595744680851064,0,376,60,0.1595744680851064
jan_aug,2023,scoring_source,human_judge,83,376,0,376,0.22074468085106383,0,376,83,0.22074468085106383
jan_aug,2023,scoring_source,llm_judge,51,376,0,376,0.1356382978723404,0,376,51,0.1356382978723404
jan_aug,2023,scoring_source,other_model_judge,43,376,0,376,0.11436170212765957,0,376,43,0.11436170212765957
jan_aug,2023,scoring_source,reference_or_metric,295,376,0,376,0.7845744680851063,0,376,295,0.7845744680851063
jan_aug,2023,scoring_source,unclear,0,376,0,376,0.0,0,376,0,0.0
jan_aug,2023,task_language,aa,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,abl,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,abs,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,ace,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,acm,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,acq,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,ado,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,aeb,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,af,3,375,1,376,0.008,10,365,3,0.00821917808219178
jan_aug,2023,task_language,afb,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,ak,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,als,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,am,1,375,1,376,0.0026666666666666666,10,365,1,0.0027397260273972603
jan_aug,2023,task_language,anp,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,aoz,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,apc,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,ar,9,375,1,376,0.024,10,365,9,0.024657534246575342
jan_aug,2023,task_language,arq,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,ary,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,arz,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,as,2,375,1,376,0.005333333333333333,10,365,2,0.005479452054794521
jan_aug,2023,task_language,ase,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,ast,1,375,1,376,0.0026666666666666666,10,365,1,0.0027397260273972603
jan_aug,2023,task_language,awa,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,ay,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,az,3,375,1,376,0.008,10,365,3,0.00821917808219178
jan_aug,2023,task_language,bal,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,ban,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,bar,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,bbc,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,bbj,1,375,1,376,0.0026666666666666666,10,365,1,0.0027397260273972603
jan_aug,2023,task_language,be,2,375,1,376,0.005333333333333333,10,365,2,0.005479452054794521
jan_aug,2023,task_language,bew,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,bfy,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,bg,4,375,1,376,0.010666666666666666,10,365,4,0.010958904109589041
jan_aug,2023,task_language,bgc,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,bho,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,bjn,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,bm,1,375,1,376,0.0026666666666666666,10,365,1,0.0027397260273972603
jan_aug,2023,task_language,bn,7,375,1,376,0.018666666666666668,10,365,7,0.019178082191780823
jan_aug,2023,task_language,bns,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,bo,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,br,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,bra,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,brx,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,bs,2,375,1,376,0.005333333333333333,10,365,2,0.005479452054794521
jan_aug,2023,task_language,bug,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,ca,2,375,1,376,0.005333333333333333,10,365,2,0.005479452054794521
jan_aug,2023,task_language,ceb,1,375,1,376,0.0026666666666666666,10,365,1,0.0027397260273972603
jan_aug,2023,task_language,ckb,1,375,1,376,0.0026666666666666666,10,365,1,0.0027397260273972603
jan_aug,2023,task_language,co,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,crh,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,cs,2,375,1,376,0.005333333333333333,10,365,2,0.005479452054794521
jan_aug,2023,task_language,ctg,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,cv,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,cy,2,375,1,376,0.005333333333333333,10,365,2,0.005479452054794521
jan_aug,2023,task_language,da,5,375,1,376,0.013333333333333334,10,365,5,0.0136986301369863
jan_aug,2023,task_language,dag,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,de,11,375,1,376,0.029333333333333333,10,365,11,0.030136986301369864
jan_aug,2023,task_language,doi,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,dsb,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,dv,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,dz,0,375,1,376,0.0,10,365,0,0.0
jan_aug,2023,task_language,ee,1,375,1,376,0.0026666666666666666,10,365,1,0.0027397260273972603
